,,,209085,209732,210210,219349,209130,210776,210780,210781,250294
Period,Institution Name ,SNL Institution Key ,Total Reserves ($000),Net Deferred Tax Asset ($000),Disallowed Deferred Taxes ($000),Net Inc: Noncontrolling Interests ($000),GRB: Total Equity Capital ($000),Less:Purchase of Treasury Stck ($000),Dividends on Preferred Stock ($000),Dividends on Common Stock ($000),B3/GRB: Tier 1 Common Capital (CET1) ($000)
2014Q3,"Capitol Bancorporation, Inc.",1019526,"37,690","11,822",0,144,"179,627",0,0,0,"174,737"
2014Q3,"Capitol City Bancshares, Inc.",4041247,"3,756",0,0,0,738,0,12,0,-723
2014Q3,"Capitol Federal Financial, Inc.",4044379,"9,227",0,NA,0,"1,492,882",0,0,"10,318",NA
2014Q3,Carbon County Holding Company,1023935,"1,180",0,0,0,"27,665",0,0,950,"25,213"
2014Q3,Cardinal Financial Corporation,4019138,"29,537","3,183",0,0,"368,067",0,0,"2,558","321,897"
2014Q3,"Carlile Bancshares, Inc.",4226915,"13,721","29,806","14,728",224,"367,528",0,0,0,"225,001"
2014Q3,"Carolina Bank Holdings, Inc.",4057409,"6,546","4,083",0,0,"51,352",0,247,0,"39,406"
2014Q3,Carolina Financial Corporation,1032808,"8,905","5,743",0,0,"91,805",0,0,203,"91,153"
2014Q3,"Carroll County Bancshares, Inc.",1021162,"7,526","2,293",0,118,"67,606",5,0,0,"66,345"
2014Q3,"Carver Bancorp, Inc.",112079,"6,597",0,NA,0,"53,630",0,0,0,NA
2014Q3,Cascade Bancorp,100589,"21,351","69,266","55,046",0,"308,386",0,0,0,"163,920"
2014Q3,"Cass Information Systems, Inc.",100886,"11,859","2,655",0,0,"206,809",911,0,"2,305","192,977"
2014Q3,Cathay General Bancorp,100173,"169,198","116,504",0,0,"1,570,384",0,0,"5,577","1,261,654"
2014Q3,"CB Financial Services, Inc.",4106596,"5,337",552,0,0,"44,650",0,0,493,"41,951"
2014Q3,CB&T Holding Corporation,1024421,"27,482",0,0,0,"73,579",0,0,"3,750","73,546"
2014Q3,"CBFH, Inc.",4167676,"25,209","9,445",0,0,"327,829",396,0,"1,126","260,289"
2014Q3,CBS Banc-Corp.,1022977,"5,774","16,461","2,961",0,"121,015",0,0,0,"112,944"
2014Q3,CBX Corporation,1023303,"13,545",0,0,0,"79,926",162,0,"1,936","80,504"
2014Q3,CCB Financial Corporation,1017034,"11,449",141,0,0,"98,163",50,0,"1,037","86,374"
2014Q3,"CCFNB Bancorp, Inc.",100683,"6,161","1,455",0,0,"78,809",110,0,748,"70,090"
2014Q3,Cenlar Capital Corporation,1031050,696,0,NA,0,"61,835",0,0,"3,552",NA
2014Q3,"CenterState Banks, Inc.",4053925,"19,842","56,640","29,531",0,"442,362",0,0,451,"318,828"
2014Q3,Centrabanc Corporation,1018802,"6,582",0,0,0,"54,068",0,0,"1,939","55,138"
2014Q3,"Central Bancompany, Inc.",1018337,"132,198","22,414",0,0,"1,499,714",0,0,"2,834","1,257,137"
2014Q3,"Central Bancorp, Inc.",4160611,"1,410",0,0,0,"29,944",0,0,419,"14,837"
2014Q3,Central Bancorporation,1016681,"11,858","4,858",0,0,"126,187",290,0,0,"123,325"
2014Q3,"Central Bancshares, Inc.",1021188,"5,964","1,436",0,0,"85,955",0,0,209,"74,100"
2014Q3,"Central Bancshares, Inc.",1022106,"15,137",0,0,0,"78,634",0,0,"2,300","79,620"
2014Q3,"Central Bancshares, Inc.",1024184,"24,030","15,582","9,346",0,"204,651",0,0,0,"183,397"
2014Q3,Central Community Corporation,1023118,"14,828","3,622",0,0,"149,124","1,147",0,0,"139,207"
2014Q3,"Central of Kansas, Inc.",1017598,"10,481",433,0,0,"106,995","8,975",0,509,"102,470"
2014Q3,Central Pacific Financial Corp.,100213,"82,838","110,145","98,129",0,"569,042",0,0,"3,590","460,130"
2014Q3,Central Service Corporation,1016961,"4,267",0,0,-1,"39,067",0,0,"1,257","38,107"
2014Q3,Central Valley Community Bancorp,4057567,"7,489","7,536",0,0,"133,013",0,0,549,"97,290"
2014Q3,"Centre 1 Bancorp, Inc.",1021501,"9,086","2,011",0,0,"87,801","1,540",0,459,"76,469"
2014Q3,Centrue Financial Corporation,1021347,"12,863",0,0,0,"36,565","1,254",881,0,219
2014Q3,"Century Bancorp, Inc.",100209,"22,469","31,024",0,0,"195,594",0,0,550,"206,924"
2014Q3,Century Financial Services Corporation,1031007,"5,600",0,0,0,"46,408",0,0,359,"43,605"
2014Q3,"CertusHoldings, Inc.",4254286,"28,011",0,0,0,"106,104",0,0,0,"98,369"
2014Q3,"Chambers Bancshares, Inc.",1020564,"16,845",30,0,0,"49,777",0,0,0,NA
2014Q3,Charleroi Financial MHC,4085977,"1,148","3,130",NA,0,"68,936",0,0,0,NA
2014Q3,Charles Schwab Corporation,102775,"41,000",0,NA,0,"11,473,000",0,"8,000","79,000",NA
2014Q3,"Charter Bankshares, Inc.",4149138,"11,793",0,0,0,"96,221",0,0,"1,810","88,519"
2014Q3,Charter Financial Corporation,4065088,"9,471","8,855",NA,0,"224,955","18,784",0,902,NA
2014Q3,Chemical Financial Corporation,100200,"77,006","35,365",0,0,"801,606",0,0,"7,878","696,963"
2014Q3,Chemung Financial Corporation,100690,"13,151",713,0,0,"139,561",0,0,"1,201","111,901"
2014Q3,"Chesapeake Financial Shares, Inc.",100828,"7,747",0,0,0,"68,912",0,0,448,"62,888"
2014Q3,Cheviot Financial Corp.,4088228,"2,218","1,626",NA,0,"94,753",0,0,602,NA
2014Q3,"Chicopee Bancorp, Inc.",4120676,"4,922","3,065",0,0,"88,624","1,794",0,352,"88,585"
2014Q3,"Choice Financial Holdings, Inc.",1019364,"9,558",0,0,0,"75,471",0,0,0,"66,428"
2014Q3,"CIB Marine Bancshares, Inc.",1020404,"8,516",0,0,0,"66,915",0,0,0,"16,957"
2014Q3,CIT Group Inc.,102820,"357,679","352,624","333,930","2,469","9,005,231","106,102",0,"28,176","8,062,935"
2014Q3,"Citco Community Bancshares, Inc.",1024367,"4,638",0,0,0,"92,301",0,0,0,"84,103"
2014Q3,Citigroup Inc.,4041896,"16,915,000","50,277,000",NA,"59,000","212,272,000","186,000","128,000","31,000","166,425,000"
2014Q3,Citizens & Northern Corporation,100693,"7,449","2,673",0,0,"186,874","2,464",0,"3,234","170,704"
2014Q3,Citizens Bancorp,1137102,"3,674","1,188",0,0,"64,132",0,-2,3,"61,802"
2014Q3,"Citizens Bancorp Investment, Inc.",1020464,"6,707",514,0,0,"73,992",0,0,635,"66,940"
2014Q3,Citizens Bancshares Co.,1016926,"7,695","12,208","8,940",0,"84,941",0,0,0,"48,778"
2014Q3,"Citizens Bancshares of Batesville, Inc.",1019781,"5,683","2,112",0,0,"52,820",0,0,0,"52,381"
2014Q3,"Citizens Bancshares, Inc.",4093226,"7,102",0,0,0,"63,152",0,0,"1,990","60,444"
2014Q3,"Citizens Bank Holding, Inc.",1021382,"12,807","5,149",0,0,"80,441",7,0,0,"81,956"
2014Q3,"Citizens Bankshares, Inc.",1016598,"3,493",0,0,0,"66,411",1,0,"1,722","67,134"
2014Q3,"Citizens Community Bancorp, Inc.",4091023,"6,506","3,634",456,0,"57,293",0,0,0,"57,518"
2014Q3,"Citizens Financial Group, Inc.",1019881,"1,201,253",0,0,0,"19,382,724",0,0,"383,000","13,329,658"
2014Q3,"Citizens Financial Services, Inc.",100691,"6,816",0,0,0,"99,160",0,0,"2,860","90,007"
